Date/Time (UTC-06:00) Central Time (US & Canada),RadarVehiclesCount,RadarSpeed (MPH)
4/28/2015 8:40,39,61.65913956
4/28/2015 8:45,139,66.83593783
4/28/2015 8:50,98,64.14830784
4/28/2015 8:55,98,66.46004363
4/28/2015 9:00,96,67.70695212
4/28/2015 9:05,99,62.07280234
4/28/2015 9:10,42,29.20749193
4/28/2015 9:15,61,45.34958575
4/28/2015 9:20,10,16.98414584
4/28/2015 9:25,30,22.16223903
4/28/2015 9:30,35,25.12101516
4/28/2015 9:35,1,24.85484769
4/28/2015 9:40,49,32.62261502
4/28/2015 9:45,106,57.43693388
4/28/2015 9:50,90,58.78307821
4/28/2015 9:55,89,65.83430152
4/28/2015 10:00,99,64.79413054
4/28/2015 10:05,83,64.69176302
4/28/2015 10:10,78,65.59312671
4/28/2015 10:15,91,64.03202924
4/28/2015 10:20,89,64.4149866
4/28/2015 10:25,90,65.60722551
4/28/2015 10:30,83,65.00743676
4/28/2015 10:35,88,64.58635766
4/28/2015 10:40,91,65.65913791
4/28/2015 10:45,102,60.14219116
4/28/2015 10:50,89,65.75765127
4/28/2015 10:55,91,63.62781845
4/28/2015 11:00,97,64.6092893
4/28/2015 11:05,96,64.54853931
4/28/2015 11:10,86,64.54132114
4/28/2015 11:15,85,65.73189038
4/28/2015 11:20,84,63.82501202
4/28/2015 11:25,87,65.43659494
4/28/2015 11:30,99,65.37590184
4/28/2015 11:35,91,65.37311337
4/28/2015 11:40,82,66.69353
4/28/2015 11:45,88,65.99401997
4/28/2015 11:50,90,66.86024285
4/28/2015 11:55,84,65.4954041
4/28/2015 12:00,105,65.51619486
4/28/2015 12:05,81,65.29487119
4/28/2015 12:10,85,66.04140123
4/28/2015 12:15,92,64.7763122
4/28/2015 12:20,104,63.34797955
4/28/2015 12:25,99,65.83454898
4/28/2015 12:30,92,65.84808554
4/28/2015 12:35,85,65.51369462
4/28/2015 12:40,93,66.07764852
4/28/2015 12:45,88,66.02776797
4/28/2015 12:50,86,69.05968506
4/28/2015 12:55,90,65.92992993
4/28/2015 13:00,88,64.41547039
4/28/2015 13:05,92,65.39388705
4/28/2015 13:10,98,66.67282837
4/28/2015 13:15,54,64.04847216
4/28/2015 13:20,133,65.22044953
4/28/2015 13:25,99,64.49454005
4/28/2015 13:30,88,64.8684114
4/28/2015 13:35,92,66.39505072
4/28/2015 13:40,97,66.31588885
4/28/2015 13:45,100,64.0860541
4/28/2015 13:50,87,64.74391815
4/28/2015 13:55,88,67.05978876
4/28/2015 14:00,86,65.43637687
4/28/2015 14:05,97,65.2254647
4/28/2015 14:10,87,63.91804609
4/28/2015 14:15,99,64.43144247
4/28/2015 14:20,98,67.29856289
4/28/2015 14:25,104,62.71840507
4/28/2015 14:30,95,64.80848345
4/28/2015 14:35,100,62.79081905
4/28/2015 14:40,81,64.0160269
4/28/2015 14:45,135,61.49579828
4/28/2015 14:50,105,63.02163262
4/28/2015 14:55,54,38.48617822
4/28/2015 15:00,65,41.10260014
4/28/2015 15:05,102,59.70239962
4/28/2015 15:10,98,58.40512702
4/28/2015 15:15,101,59.0801476
4/28/2015 15:20,98,61.0355137
4/28/2015 15:25,103,61.37520566
4/28/2015 15:30,92,60.81676517
4/28/2015 15:35,64,38.57458312
4/28/2015 15:40,55,35.80055117
4/28/2015 15:45,101,59.2573023
4/28/2015 15:50,77,37.92276665
4/28/2015 15:55,108,55.11097414
4/28/2015 16:00,97,61.21555168
4/28/2015 16:05,111,62.94342268
4/28/2015 16:10,110,62.9726547
4/28/2015 16:15,110,62.50994099
4/28/2015 16:20,113,62.9871337
4/28/2015 16:25,104,62.83828754
4/28/2015 16:30,107,64.16208238
4/28/2015 16:35,101,62.64075738
4/28/2015 16:40,104,62.62911994
4/28/2015 16:45,111,60.91545298
4/28/2015 16:50,104,61.92654364
4/28/2015 16:55,105,63.32907085
4/28/2015 17:00,108,64.49193267
4/28/2015 17:05,100,68.13456959
4/28/2015 17:10,98,66.31658099
4/28/2015 17:15,103,67.97864558
4/28/2015 17:20,106,67.4007882
4/28/2015 17:25,112,66.22912766
4/28/2015 17:30,106,62.97076032
4/28/2015 17:35,106,67.76900202
4/28/2015 17:40,107,63.97796551
4/28/2015 17:45,101,67.86395606
4/28/2015 17:50,106,66.08623769
4/28/2015 17:55,110,66.36865647
4/28/2015 18:00,96,68.06483504
4/28/2015 18:05,79,70.16055294
4/28/2015 18:10,94,68.80408244
4/28/2015 18:15,99,66.81036799
4/28/2015 18:20,93,66.59432545
4/28/2015 18:25,92,68.20868737
4/28/2015 18:30,106,66.05831221
4/28/2015 18:35,95,67.13322767
4/28/2015 18:40,88,67.74295289
4/28/2015 18:45,93,67.61119501
4/28/2015 18:50,82,67.40522643
4/28/2015 18:55,91,66.69533051
4/28/2015 19:00,86,66.04065031
4/28/2015 19:05,93,66.31430925
4/28/2015 19:10,83,66.58861198
4/28/2015 19:15,77,68.82349745
4/28/2015 19:20,88,67.77456094
4/28/2015 19:25,88,67.54891377
4/28/2015 19:30,78,65.26690683
4/28/2015 19:35,77,68.17699114
4/28/2015 19:40,73,66.57906898
4/28/2015 19:45,86,67.94940882
4/28/2015 19:50,84,69.51225654
4/28/2015 19:55,77,67.91568074
4/28/2015 20:00,81,67.09459203
4/28/2015 20:05,79,67.16605408
4/28/2015 20:10,82,68.22873762
4/28/2015 20:15,73,67.93832415
4/28/2015 20:20,89,67.74973682
4/28/2015 20:25,70,67.0810678
4/28/2015 20:30,67,67.85558022
4/28/2015 20:35,66,67.75614717
4/28/2015 20:40,76,66.64416902
4/28/2015 20:45,68,65.93931814
4/28/2015 20:50,74,64.45846343
4/28/2015 20:55,75,66.11144013
4/28/2015 21:00,82,66.61928801
4/28/2015 21:05,74,66.98668572
4/28/2015 21:10,69,69.25927837
4/28/2015 21:15,66,67.83789129
4/28/2015 21:20,72,66.98025332
4/28/2015 21:25,61,65.09308484
4/28/2015 21:30,65,68.1696554
4/28/2015 21:35,68,65.39021681
4/28/2015 21:40,68,66.82229177
4/28/2015 21:45,57,68.64770902
4/28/2015 21:50,60,66.75873055
4/28/2015 21:55,55,67.9069958
4/28/2015 22:00,51,68.63534152
4/28/2015 22:05,70,68.95059666
4/28/2015 22:10,60,67.85638139
4/28/2015 22:15,64,64.78453634
4/28/2015 22:20,63,68.1281744
4/28/2015 22:25,56,67.04899421
4/28/2015 22:30,55,68.17534423
4/28/2015 22:35,58,66.81447438
4/28/2015 22:40,58,67.21855528
4/28/2015 22:45,62,67.91289013
4/28/2015 22:50,55,68.50936063
4/28/2015 22:55,41,66.85954028
4/28/2015 23:00,45,66.25188769
4/28/2015 23:05,48,68.41108526
4/28/2015 23:10,39,65.2932897
4/28/2015 23:15,44,65.91022361
4/28/2015 23:20,42,66.86102033
4/28/2015 23:25,50,65.59198302
4/28/2015 23:30,34,65.83575739
4/28/2015 23:35,49,66.32113205
4/28/2015 23:40,43,66.66277242
4/28/2015 23:45,39,67.67767934
4/28/2015 23:50,33,66.09959315
4/28/2015 23:55,29,68.40014661
4/29/2015 0:00,29,64.59301548
4/29/2015 0:05,30,64.91109844
4/29/2015 0:10,29,64.55011037
4/29/2015 0:15,27,68.05050205
4/29/2015 0:20,32,66.04288127
4/29/2015 0:25,33,64.82972741
4/29/2015 0:30,30,64.41548058
4/29/2015 0:35,29,66.62874568
4/29/2015 0:40,30,63.64616395
4/29/2015 0:45,26,64.06336992
4/29/2015 0:50,17,63.50413585
4/29/2015 0:55,24,64.09295844
4/29/2015 1:00,20,66.72934777
4/29/2015 1:05,26,65.71148362
4/29/2015 1:10,27,63.71520446
4/29/2015 1:15,19,63.63136922
4/29/2015 1:20,24,67.04299251
4/29/2015 1:25,21,66.90096535
4/29/2015 1:30,33,63.62733395
4/29/2015 1:35,21,64.50424803
4/29/2015 1:40,29,64.06041078
4/29/2015 1:45,25,66.16912859
4/29/2015 1:50,23,64.57526066
4/29/2015 1:55,23,62.03355704
4/29/2015 2:00,18,63.17273819
4/29/2015 2:05,15,63.06917601
4/29/2015 2:10,18,63.48342379
4/29/2015 2:15,24,62.50698375
4/29/2015 2:20,20,65.49252366
4/29/2015 2:25,15,65.140413
4/29/2015 2:30,23,64.62260399
4/29/2015 2:35,21,66.71751218
4/29/2015 2:40,23,63.72309581
4/29/2015 2:45,18,62.21996935
4/29/2015 2:50,20,69.72672423
4/29/2015 2:55,29,63.16090165
4/29/2015 3:00,24,61.28495342
4/29/2015 3:05,22,64.20835716
4/29/2015 3:10,25,64.64627519
4/29/2015 3:15,20,64.39476757
4/29/2015 3:20,20,62.78807893
4/29/2015 3:25,25,66.15531992
4/29/2015 3:30,26,66.34863466
4/29/2015 3:35,37,63.01362845
4/29/2015 3:40,21,66.63170386
4/29/2015 3:45,26,64.26013683
4/29/2015 3:50,31,65.70655141
4/29/2015 3:55,26,67.0587733
4/29/2015 4:00,31,64.99542671
4/29/2015 4:05,21,65.34753666
4/29/2015 4:10,37,66.5237044
4/29/2015 4:15,32,67.55192506
4/29/2015 4:20,35,65.05608379
4/29/2015 4:25,31,69.14135381
