Date/Time (UTC-06:00) Central Time (US & Canada),RadarSpeed (MPH)
4/28/2015 10:30 PM,61.01865108
4/28/2015 10:35 PM,60.89437684
4/28/2015 10:40 PM,62.63421618
4/28/2015 10:45 PM,63.87695856
4/28/2015 10:50 PM,63.87695856
4/28/2015 10:55 PM,63.37986161
4/28/2015 11:00 PM,59.65163445
4/28/2015 11:05 PM,61.88857075
4/28/2015 11:10 PM,64.0012328
4/28/2015 11:15 PM,61.01865108
4/28/2015 11:20 PM,62.13711922
4/28/2015 11:25 PM,60.02445717
4/28/2015 11:30 PM,61.26719955
4/28/2015 11:35 PM,62.01284499
4/28/2015 11:40 PM,61.51574803
4/28/2015 11:45 PM,63.50413585
4/28/2015 11:50 PM,63.37986161
4/28/2015 11:55 PM,61.51574803
4/29/2015 12:00 AM,59.65163445
4/29/2015 12:05 AM,60.64582836
4/29/2015 12:10 AM,61.88857075
4/29/2015 12:15 AM,59.03026326
4/29/2015 12:20 AM,61.39147379
4/29/2015 12:25 AM,60.52155412
4/29/2015 12:30 AM,59.90018293
4/29/2015 12:35 AM,61.26719955
4/29/2015 12:40 AM,60.7701026
4/29/2015 12:45 AM,60.64582836
4/29/2015 12:50 AM,60.64582836
4/29/2015 12:55 AM,59.65163445
4/29/2015 1:00 AM,62.63421618
4/29/2015 1:05 AM,61.26719955
4/29/2015 1:10 AM,60.64582836
4/29/2015 1:15 AM,60.39727989
4/29/2015 1:20 AM,61.01865108
4/29/2015 1:25 AM,65.24397518
